flight_id,date,origin,dest,distance_nm,aircraft_type,takeoff_weight_klbs,headwind_kt,month,day_of_week,actual_trip_fuel_kg
FL007192,2024-07-04,ORD,DFW,720,A320,116.0,2.1,7,3,5954.0
FL012819,2024-07-04,DFW,DEN,560,A321,143.4,3.5,7,3,4735.0
FL007135,2024-07-04,LAX,SFO,300,A321,142.3,17.9,7,3,2922.0
FL012914,2024-07-04,ORD,DFW,720,B738,127.7,4.8,7,3,6462.0
FL004258,2024-07-04,ATL,MIA,595,B737,120.2,13.0,7,3,5175.0
FL012858,2024-07-04,SEA,DEN,890,B789,321.2,0.8,7,3,13335.0
FL000611,2024-07-04,JFK,LHR,3020,A321,130.2,5.5,7,3,27099.0
FL009020,2024-07-04,JFK,LAX,2145,A321,128.3,24.2,7,3,21273.0
FL003719,2024-07-04,ATL,MIA,595,B789,318.4,13.0,7,3,9234.0
FL011943,2024-07-04,ATL,MIA,595,B737,130.0,-8.1,7,3,4680.0
FL013701,2024-07-05,LAX,SFO,300,B737,115.3,-5.4,7,4,2621.0
FL009979,2024-07-05,DFW,DEN,560,B737,115.5,32.9,7,4,4978.0
FL004805,2024-07-05,ORD,DFW,720,B737,118.4,38.2,7,4,6684.0
FL007961,2024-07-05,DFW,DEN,560,A320,114.0,39.0,7,4,5044.0
FL006691,2024-07-05,LAX,SFO,300,B789,316.6,13.0,7,4,4627.0
FL010023,2024-07-05,SEA,DEN,890,B737,120.7,-5.8,7,4,7865.0
FL000537,2024-07-05,SEA,DEN,890,B738,140.9,20.7,7,4,7497.0
FL006785,2024-07-05,BOS,ORD,720,B738,124.2,-5.7,7,4,6347.0
FL012190,2024-07-05,JFK,LAX,2145,B737,131.4,-7.9,7,4,18365.0
FL010082,2024-07-05,SEA,DEN,890,B737,128.8,-16.6,7,4,7144.0
FL002630,2024-07-05,BOS,ORD,720,B737,121.3,33.3,7,4,6477.0
FL007649,2024-07-05,SFO,SEA,680,A320,126.2,1.2,7,4,5539.0
FL007635,2024-07-05,JFK,LAX,2145,B738,137.9,15.1,7,4,17318.0
FL009265,2024-07-05,SEA,DEN,890,B738,139.3,35.3,7,4,7463.0
FL011750,2024-07-05,ORD,DFW,720,B789,299.3,-0.6,7,4,11067.0
FL008848,2024-07-05,ORD,DFW,720,A321,129.0,43.4,7,4,6939.0
FL010059,2024-07-05,SEA,DEN,890,A321,136.6,-16.1,7,4,8003.0
FL010612,2024-07-05,DFW,DEN,560,B738,138.4,-3.4,7,4,4503.0
FL009903,2024-07-05,LAX,SFO,300,A320,119.2,25.7,7,4,2741.0
FL009922,2024-07-05,JFK,LHR,3020,B789,338.5,-1.2,7,4,44296.0
FL012614,2024-07-05,SEA,DEN,890,B737,130.0,-20.0,7,4,6894.0
FL003452,2024-07-05,ORD,DFW,720,B789,303.5,28.7,7,4,11776.0
FL014378,2024-07-05,ATL,MIA,595,B738,134.7,16.4,7,4,5051.0
FL010651,2024-07-05,SFO,SEA,680,B738,124.9,-20.5,7,4,5239.0
FL013030,2024-07-05,JFK,LAX,2145,B738,131.2,9.1,7,4,18962.0
FL008480,2024-07-05,ORD,DFW,720,A321,137.0,8.7,7,4,6584.0
FL003440,2024-07-05,BOS,ORD,720,A320,128.2,41.9,7,4,6260.0
FL003500,2024-07-06,ATL,MIA,595,B738,132.2,-5.6,7,5,4684.0
FL012474,2024-07-06,JFK,LAX,2145,B738,136.3,-10.0,7,5,19167.0
FL009479,2024-07-06,ORD,DFW,720,A320,119.7,7.0,7,5,6042.0
FL002631,2024-07-06,JFK,MIA,1090,B737,114.7,10.6,7,5,8986.0
FL010925,2024-07-06,JFK,MIA,1090,B737,132.4,-14.8,7,5,8676.0
FL010512,2024-07-06,SFO,SEA,680,A321,135.8,20.0,7,5,6177.0
FL011593,2024-07-06,SFO,SEA,680,A320,128.9,-24.7,7,5,5231.0
FL010903,2024-07-06,JFK,LAX,2145,A321,124.4,3.7,7,5,19580.0
FL001832,2024-07-06,ATL,MIA,595,B789,330.5,31.8,7,5,9740.0
FL012552,2024-07-06,JFK,LAX,2145,A320,126.5,22.2,7,5,19547.0
FL003303,2024-07-06,JFK,LAX,2145,B789,329.1,-9.0,7,5,34166.0
FL006549,2024-07-06,JFK,LAX,2145,A320,115.3,14.6,7,5,18624.0
FL014603,2024-07-06,BOS,ORD,720,A321,140.6,-37.9,7,5,5888.0
FL000759,2024-07-06,SFO,SEA,680,B738,125.5,-19.7,7,5,5211.0
FL004865,2024-07-06,JFK,LHR,3020,A320,119.4,15.9,7,5,27019.0
FL001425,2024-07-06,DFW,DEN,560,B738,128.7,-8.6,7,5,4888.0
FL001601,2024-07-06,SEA,DEN,890,A321,131.0,14.8,7,5,8631.0
FL009511,2024-07-06,ATL,MIA,595,B737,125.9,16.6,7,5,5356.0
FL005779,2024-07-06,JFK,MIA,1090,B737,114.3,-15.2,7,5,8640.0
FL012389,2024-07-06,DFW,DEN,560,A320,121.2,-8.4,7,5,4110.0
FL011294,2024-07-06,SFO,SEA,680,A320,118.1,19.7,7,5,5996.0
FL002041,2024-07-06,JFK,MIA,1090,B738,139.2,24.1,7,5,10407.0
FL002473,2024-07-06,JFK,MIA,1090,A320,127.8,8.5,7,5,9359.0
FL005254,2024-07-07,DFW,DEN,560,A321,141.2,8.4,7,6,4901.0
FL005449,2024-07-07,DFW,DEN,560,A321,140.1,21.9,7,6,4983.0
FL011613,2024-07-07,BOS,ORD,720,B737,116.6,-20.4,7,6,5715.0
FL011990,2024-07-07,ORD,DFW,720,B789,340.4,-10.8,7,6,10474.0
FL006456,2024-07-07,ATL,MIA,595,A321,130.3,0.7,7,6,5252.0
FL011210,2024-07-07,JFK,MIA,1090,B737,115.9,6.1,7,6,9257.0
FL009004,2024-07-07,ATL,MIA,595,A320,118.1,-33.1,7,6,4407.0
FL007259,2024-07-07,JFK,MIA,1090,A320,130.3,45.6,7,6,9018.0
FL005655,2024-07-07,ORD,DFW,720,B738,124.3,25.5,7,6,6452.0
FL000265,2024-07-07,LAX,SFO,300,A321,141.0,-5.7,7,6,2688.0
FL014045,2024-07-07,DFW,DEN,560,A321,136.3,15.2,7,6,5588.0
FL004655,2024-07-07,SFO,SEA,680,B737,131.2,28.9,7,6,5847.0
FL008326,2024-07-07,BOS,ORD,720,B789,322.7,14.2,7,6,11080.0
FL005866,2024-07-07,JFK,LAX,2145,B738,121.0,18.2,7,6,19199.0
FL009301,2024-07-07,SEA,DEN,890,B737,117.6,1.4,7,6,7463.0
FL013737,2024-07-07,JFK,MIA,1090,B738,123.0,15.2,7,6,9744.0
FL013861,2024-07-07,ORD,DFW,720,B737,115.4,51.2,7,6,6713.0
FL005517,2024-07-07,JFK,LAX,2145,B737,124.9,17.5,7,6,18266.0
FL001055,2024-07-07,JFK,LHR,3020,B737,121.2,-3.2,7,6,24009.0
FL007730,2024-07-07,JFK,LAX,2145,A320,129.1,53.3,7,6,19318.0
FL001942,2024-07-07,JFK,LAX,2145,B737,127.5,9.0,7,6,18103.0
FL014461,2024-07-07,LAX,SFO,300,B737,118.2,12.4,7,6,2606.0
FL010098,2024-07-08,SEA,DEN,890,B738,132.1,20.0,7,0,8116.0
FL001265,2024-07-08,SEA,DEN,890,A321,139.3,16.5,7,0,9102.0
FL005119,2024-07-08,LAX,SFO,300,A321,131.0,8.3,7,0,2906.0
FL000466,2024-07-08,SEA,DEN,890,A320,118.5,9.0,7,0,7079.0
FL004738,2024-07-08,BOS,ORD,720,A320,127.8,-4.1,7,0,5477.0
FL004559,2024-07-08,JFK,LHR,3020,B789,322.7,-18.2,7,0,43687.0
FL011193,2024-07-08,JFK,MIA,1090,B789,309.0,38.2,7,0,17275.0
FL010379,2024-07-08,ATL,MIA,595,A321,129.2,15.7,7,0,5599.0
FL008473,2024-07-08,SEA,DEN,890,B738,137.8,-2.5,7,0,7151.0
FL005750,2024-07-08,ORD,DFW,720,A320,127.3,34.4,7,0,6158.0
FL009562,2024-07-08,JFK,LAX,2145,A320,121.3,21.5,7,0,18546.0
FL014651,2024-07-08,JFK,LAX,2145,A320,131.2,47.2,7,0,19194.0
FL013810,2024-07-08,BOS,ORD,720,B789,342.5,26.4,7,0,11176.0
FL013296,2024-07-08,LAX,SFO,300,B737,119.6,9.4,7,0,2584.0
FL002936,2024-07-08,JFK,MIA,1090,A320,130.0,24.8,7,0,9624.0
FL005128,2024-07-08,ORD,DFW,720,A321,123.3,6.0,7,0,6650.0
FL008998,2024-07-09,SEA,DEN,890,B738,140.2,-14.6,7,1,7448.0
FL000683,2024-07-09,JFK,LHR,3020,B738,132.7,18.3,7,1,25466.0
FL006485,2024-07-09,ATL,MIA,595,B789,309.1,40.1,7,1,9385.0
FL000399,2024-07-09,DFW,DEN,560,A320,122.5,38.7,7,1,5297.0
FL009928,2024-07-09,ATL,MIA,595,B737,131.3,8.5,7,1,4984.0
FL012121,2024-07-09,SEA,DEN,890,B737,131.5,-14.8,7,1,7076.0
FL002616,2024-07-09,BOS,ORD,720,B789,316.9,41.4,7,1,11060.0
FL007315,2024-07-09,BOS,ORD,720,B789,323.3,22.5,7,1,9690.0
FL013300,2024-07-09,SFO,SEA,680,A321,144.9,30.4,7,1,6274.0
FL012939,2024-07-09,SEA,DEN,890,B738,130.3,-7.5,7,1,7287.0
FL000131,2024-07-09,LAX,SFO,300,B789,339.6,-35.4,7,1,4161.0
FL002881,2024-07-09,JFK,MIA,1090,A321,131.0,-1.8,7,1,9497.0
FL001987,2024-07-09,SEA,DEN,890,A321,141.0,4.9,7,1,7564.0
FL000525,2024-07-10,ORD,DFW,720,A321,144.7,23.0,7,2,7086.0
FL014597,2024-07-10,JFK,LHR,3020,B738,140.4,-6.2,7,2,24561.0
FL008018,2024-07-10,ORD,DFW,720,A320,117.3,8.4,7,2,6090.0
FL000686,2024-07-10,JFK,LHR,3020,A320,118.4,1.3,7,2,25050.0
FL012593,2024-07-10,SEA,DEN,890,A321,141.4,-3.2,7,2,7790.0
FL004246,2024-07-10,LAX,SFO,300,A321,135.4,30.5,7,2,3049.0
FL008928,2024-07-10,JFK,LAX,2145,B737,119.7,28.0,7,2,19691.0
FL000663,2024-07-10,JFK,LAX,2145,B737,126.7,15.6,7,2,18928.0
FL001345,2024-07-10,SFO,SEA,680,A320,120.7,7.1,7,2,5979.0
FL003990,2024-07-10,SEA,DEN,890,B737,127.6,37.0,7,2,8424.0
FL008114,2024-07-10,SEA,DEN,890,B737,120.9,7.1,7,2,7624.0
FL014137,2024-07-10,LAX,SFO,300,B738,128.8,3.3,7,2,2747.0
FL013849,2024-07-10,JFK,LAX,2145,B737,115.9,0.1,7,2,17692.0
FL000804,2024-07-10,BOS,ORD,720,A321,123.9,14.5,7,2,6627.0
FL013228,2024-07-10,SFO,SEA,680,B789,340.8,16.9,7,2,10204.0
FL013757,2024-07-10,ORD,DFW,720,B738,134.8,16.5,7,2,6538.0
FL014375,2024-07-10,DFW,DEN,560,B789,304.8,6.7,7,2,8138.0
FL008333,2024-07-10,JFK,LHR,3020,B789,310.4,31.0,7,2,48812.0
FL007094,2024-07-11,JFK,MIA,1090,A321,139.3,11.2,7,3,10328.0
FL003626,2024-07-11,ATL,MIA,595,B737,123.5,0.3,7,3,5108.0
FL004495,2024-07-11,SFO,SEA,680,A321,139.9,-18.7,7,3,5873.0
FL001034,2024-07-11,SEA,DEN,890,B737,119.8,4.8,7,3,7746.0
FL011120,2024-07-11,ORD,DFW,720,B789,321.2,13.1,7,3,10745.0
FL009909,2024-07-11,DFW,DEN,560,B789,299.1,11.0,7,3,8237.0
FL001538,2024-07-11,JFK,LAX,2145,A321,133.9,-10.1,7,3,20223.0
FL013785,2024-07-11,JFK,LHR,3020,B738,132.7,0.1,7,3,23875.0
FL006838,2024-07-11,BOS,ORD,720,B737,114.4,7.1,7,3,6194.0
FL001170,2024-07-11,JFK,LAX,2145,B737,113.8,9.3,7,3,17239.0
FL008202,2024-07-11,SEA,DEN,890,A321,134.3,13.5,7,3,7993.0
FL010003,2024-07-11,SFO,SEA,680,A320,120.2,32.1,7,3,6051.0
FL009352,2024-07-11,LAX,SFO,300,A321,135.5,-7.9,7,3,2735.0
FL010234,2024-07-11,ORD,DFW,720,A320,115.0,10.5,7,3,6073.0
FL009680,2024-07-11,DFW,DEN,560,B737,127.7,24.9,7,3,4885.0
FL007474,2024-07-11,DFW,DEN,560,B737,122.6,1.3,7,3,4797.0
FL004594,2024-07-11,JFK,LHR,3020,A320,122.3,15.8,7,3,25346.0
FL001397,2024-07-11,SEA,DEN,890,A320,121.7,18.0,7,3,7410.0
FL006558,2024-07-12,BOS,ORD,720,A321,139.6,12.1,7,4,6759.0
FL003631,2024-07-12,JFK,LHR,3020,B738,120.8,-24.5,7,4,25176.0
FL005520,2024-07-12,SEA,DEN,890,B737,128.1,31.7,7,4,8074.0
FL010295,2024-07-12,BOS,ORD,720,B738,125.7,6.4,7,4,6098.0
FL012072,2024-07-12,SEA,DEN,890,A320,121.1,1.5,7,4,7422.0
FL008961,2024-07-12,BOS,ORD,720,A320,127.1,-3.4,7,4,6217.0
FL011469,2024-07-12,JFK,LAX,2145,B738,126.1,5.6,7,4,19130.0
FL006100,2024-07-12,JFK,LHR,3020,A321,142.9,15.1,7,4,28864.0
FL005788,2024-07-12,BOS,ORD,720,A320,132.7,-5.0,7,4,5954.0
FL011769,2024-07-12,SFO,SEA,680,A320,126.8,41.4,7,4,6213.0
FL001631,2024-07-12,SEA,DEN,890,B789,332.2,-12.2,7,4,12842.0
FL007338,2024-07-12,JFK,LHR,3020,B737,116.6,-1.4,7,4,25785.0
FL010751,2024-07-12,BOS,ORD,720,B789,333.0,6.4,7,4,10214.0
FL002742,2024-07-12,JFK,LAX,2145,B789,304.6,-9.1,7,4,30345.0
FL006916,2024-07-12,SFO,SEA,680,B789,341.7,-11.1,7,4,10425.0
FL013220,2024-07-12,SFO,SEA,680,B789,318.8,15.8,7,4,10205.0
FL011111,2024-07-12,DFW,DEN,560,A321,137.1,-10.5,7,4,4867.0
FL004374,2024-07-12,SFO,SEA,680,A321,144.8,40.4,7,4,6962.0
FL012596,2024-07-12,ATL,MIA,595,A321,131.3,-4.2,7,4,5117.0
FL007276,2024-07-12,JFK,MIA,1090,B738,118.5,-0.0,7,4,9313.0
FL009672,2024-07-12,ATL,MIA,595,A320,118.8,3.9,7,4,4943.0
FL000478,2024-07-13,JFK,LAX,2145,A320,124.3,15.6,7,5,18906.0
FL008305,2024-07-13,SEA,DEN,890,A320,117.9,-4.7,7,5,7031.0
FL013277,2024-07-13,JFK,MIA,1090,B737,128.2,9.7,7,5,8641.0
FL004666,2024-07-13,BOS,ORD,720,B737,113.4,-13.5,7,5,5954.0
FL014540,2024-07-13,SFO,SEA,680,B738,138.6,-6.2,7,5,5661.0
FL004360,2024-07-13,ORD,DFW,720,A321,144.5,-1.1,7,5,6099.0
FL000471,2024-07-13,DFW,DEN,560,A320,129.1,23.7,7,5,4737.0
FL008659,2024-07-13,JFK,LHR,3020,A320,120.9,33.2,7,5,27498.0
FL014720,2024-07-13,SEA,DEN,890,B789,342.9,-9.3,7,5,12970.0
FL006673,2024-07-13,DFW,DEN,560,A321,132.9,48.6,7,5,5505.0
FL013979,2024-07-13,ORD,DFW,720,B789,338.8,-20.7,7,5,10191.0
FL012627,2024-07-13,LAX,SFO,300,B789,315.2,13.0,7,5,4477.0
FL001738,2024-07-13,JFK,LHR,3020,A320,119.1,-2.1,7,5,25355.0
FL003617,2024-07-13,ATL,MIA,595,A321,138.8,-13.6,7,5,5075.0
FL011539,2024-07-13,DFW,DEN,560,B737,129.8,18.2,7,5,4983.0
FL014892,2024-07-13,ATL,MIA,595,A321,132.1,30.5,7,5,5789.0
FL012132,2024-07-14,DFW,DEN,560,A320,124.7,-17.1,7,6,4561.0
FL006514,2024-07-14,JFK,MIA,1090,A320,117.7,25.8,7,6,9226.0
FL014817,2024-07-14,JFK,LHR,3020,B737,123.4,15.4,7,6,26156.0
FL000322,2024-07-14,JFK,MIA,1090,A321,125.9,3.1,7,6,9418.0
FL008241,2024-07-14,DFW,DEN,560,B738,125.7,-18.3,7,6,4643.0
FL010740,2024-07-14,SEA,DEN,890,A320,127.7,37.8,7,6,7877.0
FL006577,2024-07-14,LAX,SFO,300,A320,126.0,13.7,7,6,2568.0
FL006560,2024-07-14,ORD,DFW,720,B738,123.4,17.4,7,6,6737.0
FL000518,2024-07-14,ATL,MIA,595,B737,128.7,42.8,7,6,5521.0
FL012498,2024-07-14,JFK,MIA,1090,A320,131.9,-4.2,7,6,9145.0
FL007624,2024-07-14,JFK,LAX,2145,A321,128.7,16.1,7,6,20585.0
FL001172,2024-07-15,ORD,DFW,720,B789,314.5,3.8,7,0,10282.0
FL000035,2024-07-15,JFK,LHR,3020,B789,303.8,-1.0,7,0,42970.0
FL008157,2024-07-15,ORD,DFW,720,B789,339.8,30.6,7,0,11946.0
FL001791,2024-07-15,ORD,DFW,720,B737,118.8,18.8,7,0,6294.0
FL009622,2024-07-15,JFK,LAX,2145,B738,124.3,16.6,7,0,19151.0
FL002469,2024-07-15,JFK,LAX,2145,B789,315.7,4.7,7,0,30565.0
FL008320,2024-07-15,JFK,LAX,2145,B738,125.5,31.7,7,0,18721.0
FL000896,2024-07-15,JFK,MIA,1090,A320,125.9,21.4,7,0,9726.0
FL001647,2024-07-15,ATL,MIA,595,A320,118.9,-2.0,7,0,4834.0
FL004600,2024-07-15,SEA,DEN,890,B789,310.8,32.6,7,0,14734.0
FL013376,2024-07-15,ORD,DFW,720,A321,136.5,5.3,7,0,6261.0
FL001009,2024-07-15,DFW,DEN,560,B737,122.6,15.8,7,0,4906.0
FL006597,2024-07-15,JFK,LHR,3020,A321,129.8,21.7,7,0,29648.0
FL007206,2024-07-15,JFK,MIA,1090,B737,129.4,49.7,7,0,10487.0
FL013891,2024-07-15,JFK,MIA,1090,B738,130.6,1.7,7,0,9304.0
FL004174,2024-07-15,SEA,DEN,890,B737,122.0,-14.7,7,0,7198.0
FL009131,2024-07-15,DFW,DEN,560,B789,341.1,44.2,7,0,9092.0
FL004951,2024-07-15,DFW,DEN,560,B737,127.8,7.3,7,0,4800.0
FL000194,2024-07-15,SFO,SEA,680,A321,125.7,15.6,7,0,5809.0
FL011429,2024-07-15,DFW,DEN,560,B737,113.8,-10.3,7,0,4480.0
FL007618,2024-07-15,BOS,ORD,720,B737,118.7,19.3,7,0,6324.0
FL005040,2024-07-15,DFW,DEN,560,A321,123.6,27.9,7,0,5159.0
FL009754,2024-07-16,ORD,DFW,720,A320,116.6,-10.2,7,1,5993.0
FL010401,2024-07-16,SEA,DEN,890,A320,116.3,-7.4,7,1,7240.0
FL008257,2024-07-16,BOS,ORD,720,A320,115.2,18.1,7,1,6243.0
FL012437,2024-07-16,JFK,MIA,1090,B789,319.0,56.6,7,1,17823.0
FL010608,2024-07-16,JFK,MIA,1090,B737,112.9,17.2,7,1,9093.0
FL014877,2024-07-16,JFK,LHR,3020,A320,129.0,35.3,7,1,27486.0
FL007636,2024-07-16,JFK,LAX,2145,B789,313.1,2.7,7,1,30321.0
FL004492,2024-07-16,JFK,LAX,2145,B737,120.7,4.4,7,1,18311.0
FL002538,2024-07-16,BOS,ORD,720,B737,113.2,-22.7,7,1,5269.0
FL006821,2024-07-16,LAX,SFO,300,B738,137.0,7.9,7,1,2695.0
FL011609,2024-07-16,SEA,DEN,890,B789,317.3,-7.2,7,1,12477.0
FL000997,2024-07-16,DFW,DEN,560,B738,125.3,4.6,7,1,4569.0
FL009867,2024-07-16,BOS,ORD,720,B737,132.3,7.1,7,1,6175.0
FL007597,2024-07-16,ORD,DFW,720,B789,316.0,3.8,7,1,10656.0
FL012837,2024-07-16,LAX,SFO,300,B789,301.3,25.6,7,1,5066.0
FL010678,2024-07-16,JFK,MIA,1090,B737,130.0,-12.3,7,1,8860.0
FL009559,2024-07-16,LAX,SFO,300,B738,124.8,26.6,7,1,2701.0
FL003281,2024-07-16,ORD,DFW,720,B789,316.2,29.2,7,1,11607.0
FL004186,2024-07-16,SEA,DEN,890,B737,124.8,1.5,7,1,7435.0
FL002734,2024-07-16,SEA,DEN,890,A321,137.0,4.2,7,1,7380.0
FL004338,2024-07-16,ORD,DFW,720,A321,140.4,45.9,7,1,6780.0
FL010866,2024-07-16,SFO,SEA,680,B737,126.7,16.0,7,1,5872.0
FL001912,2024-07-16,ATL,MIA,595,B738,118.7,28.5,7,1,5480.0
FL008860,2024-07-16,JFK,LHR,3020,B738,137.7,36.9,7,1,25667.0
FL004771,2024-07-16,DFW,DEN,560,B789,320.6,13.7,7,1,8806.0
FL012010,2024-07-16,ORD,DFW,720,B737,119.4,-23.7,7,1,5872.0
FL005572,2024-07-16,SEA,DEN,890,A320,122.7,19.2,7,1,7522.0
FL004083,2024-07-17,JFK,LAX,2145,A321,127.3,39.8,7,2,20908.0
FL012120,2024-07-17,DFW,DEN,560,A320,126.0,21.7,7,2,5004.0
FL009329,2024-07-17,JFK,LHR,3020,A320,121.9,19.3,7,2,26015.0
FL014696,2024-07-17,ATL,MIA,595,B789,335.4,0.1,7,2,9141.0
FL012815,2024-07-17,DFW,DEN,560,B789,305.3,32.8,7,2,9181.0
FL011766,2024-07-17,SFO,SEA,680,A321,137.7,44.2,7,2,6985.0
FL001687,2024-07-17,LAX,SFO,300,B738,126.5,5.7,7,2,2640.0
FL008343,2024-07-17,JFK,LAX,2145,B738,126.3,-6.6,7,2,18990.0
FL014413,2024-07-17,BOS,ORD,720,B789,318.5,35.7,7,2,12038.0
FL007234,2024-07-17,SEA,DEN,890,B789,313.3,35.5,7,2,13858.0
FL008315,2024-07-17,JFK,MIA,1090,B737,126.3,28.8,7,2,9532.0
FL012632,2024-07-17,JFK,MIA,1090,B789,318.3,-3.1,7,2,16416.0
FL014902,2024-07-17,SFO,SEA,680,B737,124.9,-9.4,7,2,5598.0
FL014068,2024-07-17,SFO,SEA,680,B789,310.2,26.4,7,2,10137.0
FL011032,2024-07-17,ATL,MIA,595,B738,126.0,-5.6,7,2,5101.0
FL005072,2024-07-17,BOS,ORD,720,A321,123.9,3.1,7,2,6453.0
FL006208,2024-07-17,JFK,LHR,3020,B737,126.2,-4.5,7,2,21371.0
FL005103,2024-07-17,SFO,SEA,680,B737,112.8,-17.6,7,2,5411.0
FL009355,2024-07-17,BOS,ORD,720,A320,124.2,1.2,7,2,5834.0
FL006305,2024-07-17,JFK,LAX,2145,B737,130.8,-15.5,7,2,17439.0
FL004623,2024-07-17,BOS,ORD,720,A321,139.9,-13.1,7,2,6296.0
FL010232,2024-07-17,JFK,LHR,3020,B737,112.5,10.8,7,2,24945.0
FL002111,2024-07-18,JFK,MIA,1090,B789,305.2,23.8,7,3,17235.0
FL000737,2024-07-18,BOS,ORD,720,B789,316.7,1.2,7,3,10052.0
FL004755,2024-07-18,JFK,LHR,3020,B738,124.5,-16.2,7,3,23880.0
FL011798,2024-07-18,ORD,DFW,720,B738,140.7,-23.5,7,3,6084.0
FL003024,2024-07-18,JFK,MIA,1090,B737,130.1,30.4,7,3,10125.0
FL013481,2024-07-18,SFO,SEA,680,B737,116.1,16.5,7,3,6391.0
FL003291,2024-07-18,JFK,LAX,2145,B789,314.9,3.0,7,3,33560.0
FL009489,2024-07-18,ORD,DFW,720,A321,129.4,24.6,7,3,7115.0
FL008859,2024-07-18,ORD,DFW,720,B738,130.2,18.1,7,3,6519.0
FL000282,2024-07-18,DFW,DEN,560,A321,132.4,35.3,7,3,5263.0
FL006120,2024-07-18,JFK,LAX,2145,B789,302.3,13.4,7,3,31826.0
FL005389,2024-07-18,JFK,MIA,1090,A321,141.8,-9.4,7,3,9777.0
FL002972,2024-07-18,ATL,MIA,595,A321,139.3,7.1,7,3,5269.0
FL009804,2024-07-18,ATL,MIA,595,B737,117.7,29.8,7,3,5202.0
FL012801,2024-07-18,ORD,DFW,720,A320,114.7,-2.4,7,3,5932.0
FL014813,2024-07-18,ORD,DFW,720,A320,129.0,-14.8,7,3,5638.0
FL007215,2024-07-18,JFK,LHR,3020,A321,122.2,10.6,7,3,27704.0
FL002082,2024-07-18,JFK,LAX,2145,A320,132.5,7.6,7,3,17422.0
FL013663,2024-07-19,SEA,DEN,890,A321,128.6,19.3,7,4,8296.0
FL003482,2024-07-19,SEA,DEN,890,B737,121.0,-16.5,7,4,6908.0
FL010057,2024-07-19,LAX,SFO,300,B737,126.7,4.5,7,4,2446.0
FL009499,2024-07-19,LAX,SFO,300,A320,117.7,-11.4,7,4,2393.0
FL011358,2024-07-19,ATL,MIA,595,B738,128.3,19.0,7,4,5128.0
FL013181,2024-07-19,SEA,DEN,890,A321,139.9,40.1,7,4,8529.0
FL003129,2024-07-19,ATL,MIA,595,B789,315.2,23.7,7,4,9642.0
FL008434,2024-07-19,JFK,MIA,1090,A320,124.8,5.6,7,4,9338.0
FL013682,2024-07-19,JFK,LAX,2145,A321,132.7,26.9,7,4,19887.0
FL009921,2024-07-19,SEA,DEN,890,A320,124.8,8.6,7,4,7519.0
FL000389,2024-07-19,JFK,LAX,2145,A320,125.6,6.4,7,4,17683.0
FL013215,2024-07-19,JFK,LHR,3020,B789,340.2,-27.8,7,4,43690.0
FL003209,2024-07-19,LAX,SFO,300,B738,139.1,4.8,7,4,2683.0
FL011127,2024-07-19,JFK,MIA,1090,A321,138.0,-12.2,7,4,9527.0
FL004707,2024-07-19,SEA,DEN,890,A320,119.4,37.2,7,4,7647.0
FL008785,2024-07-19,SEA,DEN,890,B738,136.6,-41.0,7,4,7015.0
FL001132,2024-07-19,JFK,LAX,2145,B789,339.2,4.9,7,4,33435.0
FL000146,2024-07-19,LAX,SFO,300,A321,125.1,19.1,7,4,2621.0
FL001030,2024-07-19,SFO,SEA,680,B738,126.0,13.6,7,4,6132.0
FL001101,2024-07-19,DFW,DEN,560,B738,133.0,36.7,7,4,5220.0
FL007211,2024-07-20,LAX,SFO,300,A320,123.3,7.4,7,5,2469.0
FL011253,2024-07-20,JFK,LHR,3020,B737,116.3,-18.1,7,5,22268.0
FL007823,2024-07-20,LAX,SFO,300,A320,129.2,3.8,7,5,2478.0
FL009098,2024-07-20,SFO,SEA,680,B737,112.1,23.5,7,5,5628.0
FL014682,2024-07-20,ATL,MIA,595,B738,140.6,22.5,7,5,5574.0
FL002353,2024-07-20,ATL,MIA,595,A320,115.2,20.9,7,5,5345.0
FL006435,2024-07-20,JFK,MIA,1090,B737,113.1,19.7,7,5,9107.0
FL000964,2024-07-20,SEA,DEN,890,B737,116.7,33.4,7,5,7222.0
FL014938,2024-07-20,BOS,ORD,720,B738,138.1,2.0,7,5,6388.0
FL003159,2024-07-20,JFK,LHR,3020,B737,130.4,14.5,7,5,26315.0
FL002385,2024-07-20,SFO,SEA,680,A321,136.6,-23.8,7,5,5842.0
FL012337,2024-07-20,ATL,MIA,595,B789,320.0,4.0,7,5,8899.0
FL010959,2024-07-20,JFK,LAX,2145,A320,119.3,9.0,7,5,16822.0
FL002718,2024-07-20,JFK,LHR,3020,B737,116.5,-2.0,7,5,24157.0
FL005149,2024-07-20,JFK,LHR,3020,B789,302.2,19.4,7,5,46059.0
FL007681,2024-07-20,ATL,MIA,595,A321,134.0,25.8,7,5,5850.0
FL009344,2024-07-20,DFW,DEN,560,B737,123.8,11.7,7,5,4822.0
FL011692,2024-07-20,SFO,SEA,680,B737,124.5,3.6,7,5,6048.0
FL005039,2024-07-20,DFW,DEN,560,B789,330.2,12.8,7,5,8415.0
FL001685,2024-07-20,JFK,LAX,2145,B789,305.4,-3.4,7,5,31139.0
FL005657,2024-07-21,DFW,DEN,560,B789,337.2,9.3,7,6,8510.0
FL005670,2024-07-21,LAX,SFO,300,B789,333.1,-2.9,7,6,4702.0
FL000160,2024-07-21,LAX,SFO,300,A321,138.1,-8.4,7,6,2711.0
