flight_id,date,origin,dest,distance_nm,aircraft_type,takeoff_weight_klbs,headwind_kt,month,day_of_week,actual_trip_fuel_kg,retrofitted
W2000717,2025-03-19,SEA,DEN,890,A320,126.8,12.7,3,2,6840.0,True
W2001323,2025-03-19,JFK,MIA,1090,B738,139.4,29.6,3,2,9525.0,True
W2002580,2025-03-19,JFK,MIA,1090,B737,112.7,19.4,3,2,8549.0,True
W2002262,2025-03-19,ATL,MIA,595,A320,113.8,17.5,3,2,5091.0,True
W2001870,2025-03-19,BOS,ORD,720,B738,129.6,4.4,3,2,5903.0,True
W2001678,2025-03-19,JFK,LAX,2145,A320,118.8,15.7,3,2,16832.0,True
W2001696,2025-03-19,JFK,LHR,3020,B737,120.4,18.6,3,2,22592.0,True
W2002881,2025-03-19,SEA,DEN,890,A321,130.6,7.1,3,2,7117.0,True
W2000400,2025-03-19,DFW,DEN,560,B738,132.2,4.5,3,2,4285.0,True
W2001732,2025-03-19,LAX,SFO,300,B789,340.2,44.3,3,2,4653.0,True
W2000379,2025-03-19,BOS,ORD,720,B789,326.4,-5.5,3,2,9604.0,True
W2001800,2025-03-19,ORD,DFW,720,B737,123.5,33.4,3,2,5838.0,True
W2002561,2025-03-19,BOS,ORD,720,B738,121.6,18.5,3,2,5927.0,True
W2002404,2025-03-19,JFK,MIA,1090,A320,123.4,13.1,3,2,7862.0,True
W2001956,2025-03-19,SFO,SEA,680,A321,139.2,13.3,3,2,5623.0,True
W2001651,2025-03-19,LAX,SFO,300,B737,120.4,13.2,3,2,2381.0,True
W2001975,2025-03-19,SEA,DEN,890,B737,121.4,-30.7,3,2,6098.0,True
W2000219,2025-03-19,BOS,ORD,720,B737,125.0,3.5,3,2,5564.0,True
W2002065,2025-03-19,SFO,SEA,680,A321,134.6,5.6,3,2,5529.0,True
W2000194,2025-03-19,ORD,DFW,720,B737,125.9,19.2,3,2,5872.0,True
W2000184,2025-03-19,ORD,DFW,720,B737,116.6,29.0,3,2,5609.0,True
W2002100,2025-03-19,SEA,DEN,890,A321,123.0,14.3,3,2,7843.0,True
W2002958,2025-03-19,ATL,MIA,595,B789,302.2,2.2,3,2,8623.0,True
W2002962,2025-03-19,SFO,SEA,680,B738,139.3,2.7,3,2,5412.0,True
W2000107,2025-03-19,BOS,ORD,720,B789,300.2,33.7,3,2,10423.0,True
W2002200,2025-03-19,ORD,DFW,720,A320,130.8,46.0,3,2,5949.0,True
W2002229,2025-03-19,BOS,ORD,720,B737,119.1,26.3,3,2,5479.0,True
W2001986,2025-03-19,SFO,SEA,680,B789,319.7,19.9,3,2,9807.0,True
W2002515,2025-03-19,SEA,DEN,890,B738,139.0,21.6,3,2,7241.0,True
W2002502,2025-03-19,LAX,SFO,300,A320,114.1,37.9,3,2,2591.0,True
W2001427,2025-03-19,JFK,MIA,1090,B738,134.0,-17.3,3,2,7669.0,True
W2001443,2025-03-19,LAX,SFO,300,B789,316.8,27.4,3,2,4285.0,True
W2002839,2025-03-19,SEA,DEN,890,B737,127.9,15.5,3,2,7230.0,True
W2001485,2025-03-19,DFW,DEN,560,B738,128.5,16.8,3,2,4179.0,True
W2002696,2025-03-20,BOS,ORD,720,B789,300.4,10.8,3,3,9450.0,True
W2001191,2025-03-20,ATL,MIA,595,A320,131.4,39.9,3,3,4931.0,True
W2002773,2025-03-20,ATL,MIA,595,A321,123.5,15.5,3,3,4434.0,True
W2002464,2025-03-20,JFK,MIA,1090,A321,131.0,28.9,3,3,10486.0,True
W2002774,2025-03-20,ATL,MIA,595,B738,137.9,0.1,3,3,4810.0,True
W2002367,2025-03-20,ORD,DFW,720,A321,141.6,2.4,3,3,6054.0,True
W2000402,2025-03-20,JFK,LHR,3020,B737,121.4,34.2,3,3,24847.0,True
W2001725,2025-03-20,ORD,DFW,720,B789,323.0,40.6,3,3,11031.0,True
W2000773,2025-03-20,SEA,DEN,890,A321,136.1,2.8,3,3,7591.0,True
W2001012,2025-03-20,BOS,ORD,720,A321,141.5,26.2,3,3,5760.0,True
W2000155,2025-03-20,SEA,DEN,890,B737,113.0,26.8,3,3,7398.0,True
W2002264,2025-03-20,BOS,ORD,720,B738,135.1,19.6,3,3,6158.0,True
W2001782,2025-03-20,ORD,DFW,720,B789,318.4,19.5,3,3,9946.0,True
W2000452,2025-03-20,ORD,DFW,720,B789,341.9,15.2,3,3,9778.0,True
W2000731,2025-03-20,SFO,SEA,680,A320,116.2,7.9,3,3,5233.0,True
W2000306,2025-03-20,DFW,DEN,560,B737,119.4,-13.4,3,3,4041.0,True
W2002490,2025-03-20,JFK,LAX,2145,B789,303.4,4.5,3,3,30868.0,True
W2000835,2025-03-20,DFW,DEN,560,A321,124.0,13.6,3,3,5027.0,True
W2001349,2025-03-20,ATL,MIA,595,B738,133.1,-8.4,3,3,4633.0,True
W2001336,2025-03-20,LAX,SFO,300,B789,308.5,35.0,3,3,4255.0,True
W2001179,2025-03-20,ORD,DFW,720,B789,341.0,-13.3,3,3,10432.0,True
W2002823,2025-03-20,JFK,LHR,3020,B737,123.6,31.6,3,3,24711.0,True
W2002723,2025-03-20,BOS,ORD,720,A320,119.4,33.0,3,3,6081.0,True
W2002601,2025-03-20,SFO,SEA,680,A320,118.5,30.2,3,3,5380.0,True
W2001556,2025-03-20,ORD,DFW,720,A321,126.4,10.1,3,3,6041.0,True
W2001959,2025-03-20,ATL,MIA,595,B738,132.8,14.2,3,3,4716.0,True
W2002814,2025-03-20,SFO,SEA,680,B738,118.9,25.4,3,3,5794.0,True
W2001319,2025-03-20,JFK,LAX,2145,B738,132.3,-12.4,3,3,16918.0,True
W2001881,2025-03-21,BOS,ORD,720,A321,134.3,20.3,3,4,6283.0,True
W2002383,2025-03-21,ORD,DFW,720,B789,306.9,44.1,3,4,10561.0,True
W2002674,2025-03-21,JFK,LAX,2145,A320,130.0,10.4,3,4,16476.0,True
W2002030,2025-03-21,SFO,SEA,680,B738,121.0,3.0,3,4,5263.0,True
W2002755,2025-03-21,BOS,ORD,720,A320,121.5,4.3,3,4,5509.0,True
W2001374,2025-03-21,ORD,DFW,720,B737,113.9,30.2,3,4,5738.0,True
W2000792,2025-03-21,JFK,LHR,3020,B737,112.4,-5.3,3,4,22163.0,True
W2001225,2025-03-21,LAX,SFO,300,B789,330.5,2.0,3,4,4264.0,True
W2001461,2025-03-21,BOS,ORD,720,A320,131.1,34.7,3,4,5832.0,True
W2001882,2025-03-21,LAX,SFO,300,B737,124.2,10.8,3,4,2430.0,True
W2000228,2025-03-21,ORD,DFW,720,B737,125.9,2.5,3,4,5146.0,True
W2000830,2025-03-21,SEA,DEN,890,B738,119.0,29.2,3,4,7389.0,True
W2001214,2025-03-21,JFK,MIA,1090,A321,139.4,21.5,3,4,9712.0,True
W2000853,2025-03-21,SFO,SEA,680,A320,119.3,11.5,3,4,5663.0,True
W2001373,2025-03-21,BOS,ORD,720,B737,118.0,42.7,3,4,6201.0,True
W2000287,2025-03-21,JFK,LAX,2145,B789,330.4,22.9,3,4,31749.0,True
W2001377,2025-03-21,JFK,MIA,1090,B737,132.7,2.8,3,4,8081.0,True
W2001853,2025-03-21,BOS,ORD,720,A321,136.0,6.0,3,4,6342.0,True
W2000862,2025-03-21,ORD,DFW,720,A320,117.6,3.4,3,4,5141.0,True
W2000589,2025-03-21,SFO,SEA,680,A321,135.4,17.4,3,4,5693.0,True
W2001352,2025-03-21,JFK,MIA,1090,B789,331.4,24.9,3,4,16426.0,True
W2001343,2025-03-21,JFK,MIA,1090,B738,122.2,26.8,3,4,9251.0,True
W2001486,2025-03-21,LAX,SFO,300,A321,141.9,39.2,3,4,2664.0,True
W2002257,2025-03-21,BOS,ORD,720,B738,139.0,-5.0,3,4,5471.0,True
W2001569,2025-03-21,ORD,DFW,720,A321,139.7,30.2,3,4,6436.0,True
W2001581,2025-03-21,JFK,MIA,1090,B738,123.4,-4.4,3,4,8621.0,True
W2000058,2025-03-21,LAX,SFO,300,B737,132.4,19.5,3,4,2547.0,True
W2001827,2025-03-21,JFK,MIA,1090,B738,139.4,16.7,3,4,8914.0,True
W2002168,2025-03-21,JFK,LAX,2145,A320,114.7,-25.2,3,4,14184.0,True
W2001367,2025-03-21,JFK,MIA,1090,A321,139.7,-16.2,3,4,8795.0,True
W2001628,2025-03-21,JFK,LAX,2145,A321,132.8,-17.3,3,4,17354.0,True
W2001441,2025-03-21,LAX,SFO,300,B737,117.1,33.1,3,4,2606.0,True
W2000859,2025-03-21,ATL,MIA,595,B789,318.1,4.0,3,4,8476.0,True
W2001936,2025-03-21,ATL,MIA,595,A321,143.9,3.1,3,4,4794.0,True
W2000570,2025-03-21,ATL,MIA,595,B738,136.8,3.6,3,4,4927.0,True
W2000154,2025-03-21,JFK,LHR,3020,B737,116.3,40.2,3,4,24383.0,True
W2000968,2025-03-21,DFW,DEN,560,B737,118.2,12.9,3,4,4278.0,True
W2002392,2025-03-21,SEA,DEN,890,B738,121.9,6.1,3,4,7344.0,True
W2001717,2025-03-21,ORD,DFW,720,A320,122.6,22.8,3,4,5792.0,True
W2002684,2025-03-22,JFK,LAX,2145,A321,139.5,10.7,3,5,18502.0,True
W2001439,2025-03-22,SFO,SEA,680,B789,304.9,-6.3,3,5,9388.0,True
W2001074,2025-03-22,JFK,LHR,3020,B737,122.0,16.2,3,5,22834.0,True
W2000005,2025-03-22,JFK,LAX,2145,B738,128.0,-19.3,3,5,15357.0,True
W2000846,2025-03-22,JFK,LHR,3020,B789,328.6,19.5,3,5,41853.0,True
W2001098,2025-03-22,ORD,DFW,720,A320,126.9,-32.2,3,5,5315.0,True
W2002204,2025-03-22,ORD,DFW,720,B738,140.1,1.2,3,5,5897.0,True
W2002306,2025-03-22,ORD,DFW,720,A320,118.5,3.9,3,5,5604.0,True
W2000900,2025-03-22,ORD,DFW,720,B737,129.0,20.8,3,5,5516.0,True
W2000869,2025-03-22,BOS,ORD,720,B737,122.1,23.5,3,5,5732.0,True
W2000074,2025-03-22,ATL,MIA,595,B789,342.4,-11.0,3,5,8508.0,True
W2002163,2025-03-22,SFO,SEA,680,B737,128.5,-0.7,3,5,5203.0,True
W2002531,2025-03-22,JFK,LAX,2145,B738,137.4,15.6,3,5,17516.0,True
W2001278,2025-03-22,ATL,MIA,595,A320,129.6,-51.5,3,5,3829.0,True
W2001235,2025-03-22,ORD,DFW,720,A321,141.6,10.1,3,5,5738.0,True
W2000320,2025-03-22,JFK,LAX,2145,B738,122.1,18.5,3,5,17871.0,True
W2000318,2025-03-22,SEA,DEN,890,B789,325.1,15.0,3,5,12824.0,True
W2002476,2025-03-22,BOS,ORD,720,B738,139.5,24.3,3,5,6161.0,True
W2001369,2025-03-22,JFK,LHR,3020,A321,124.8,43.7,3,5,27915.0,True
W2000313,2025-03-22,SEA,DEN,890,B737,124.6,13.6,3,5,7178.0,True
W2002790,2025-03-22,ATL,MIA,595,A321,133.4,28.2,3,5,5030.0,True
W2000321,2025-03-22,LAX,SFO,300,B789,332.7,-17.4,3,5,4450.0,True
W2001480,2025-03-22,ORD,DFW,720,A320,129.5,-16.3,3,5,5268.0,True
W2001885,2025-03-22,ATL,MIA,595,A321,139.2,29.4,3,5,4834.0,True
W2002405,2025-03-22,BOS,ORD,720,B737,124.8,-24.0,3,5,5264.0,True
W2000824,2025-03-22,SEA,DEN,890,B737,132.8,-5.3,3,5,6300.0,True
W2000676,2025-03-22,JFK,LHR,3020,A320,116.4,37.9,3,5,26028.0,True
W2002403,2025-03-22,SFO,SEA,680,B738,140.4,42.9,3,5,5744.0,True
W2002400,2025-03-22,JFK,LHR,3020,A320,128.1,37.5,3,5,25757.0,True
W2002859,2025-03-22,LAX,SFO,300,B789,324.0,-29.6,3,5,4453.0,True
W2000927,2025-03-23,JFK,LHR,3020,B789,336.7,55.5,3,6,41892.0,True
W2000973,2025-03-23,JFK,MIA,1090,A321,139.0,-24.3,3,6,7857.0,True
W2002568,2025-03-23,ORD,DFW,720,B738,128.8,10.7,3,6,5583.0,True
W2002554,2025-03-23,JFK,LAX,2145,A320,129.0,16.2,3,6,15830.0,True
W2001266,2025-03-23,SFO,SEA,680,A320,122.5,5.2,3,6,5254.0,True
W2000871,2025-03-23,JFK,LAX,2145,A320,130.5,16.0,3,6,16766.0,True
W2001368,2025-03-23,LAX,SFO,300,B738,119.7,16.3,3,6,2432.0,True
W2000420,2025-03-23,SEA,DEN,890,A320,120.4,23.7,3,6,7167.0,True
W2000955,2025-03-23,JFK,LHR,3020,B738,122.5,19.1,3,6,25885.0,True
W2000470,2025-03-23,JFK,LHR,3020,A321,140.3,33.6,3,6,24930.0,True
W2001588,2025-03-23,JFK,MIA,1090,B737,116.3,25.7,3,6,9001.0,True
W2002155,2025-03-23,JFK,MIA,1090,B789,303.7,0.4,3,6,16155.0,True
W2001938,2025-03-23,JFK,MIA,1090,A320,117.6,13.0,3,6,8219.0,True
W2000344,2025-03-23,ORD,DFW,720,B738,134.9,15.4,3,6,5891.0,True
W2001874,2025-03-23,ORD,DFW,720,A320,114.3,12.9,3,6,5436.0,True
W2002766,2025-03-23,BOS,ORD,720,B738,126.8,-4.2,3,6,4893.0,True
W2002532,2025-03-23,SFO,SEA,680,A321,135.6,-1.2,3,6,5379.0,True
W2001347,2025-03-23,JFK,MIA,1090,B789,336.5,7.5,3,6,15001.0,True
W2001088,2025-03-23,LAX,SFO,300,B789,320.5,16.8,3,6,4252.0,True
W2001490,2025-03-23,JFK,MIA,1090,A321,134.1,-12.2,3,6,8729.0,True
W2002729,2025-03-23,SEA,DEN,890,B737,127.2,25.6,3,6,7320.0,True
W2002907,2025-03-23,BOS,ORD,720,B737,131.6,-12.9,3,6,5436.0,True
W2002454,2025-03-23,BOS,ORD,720,B789,316.4,-4.9,3,6,10458.0,True
W2000491,2025-03-23,BOS,ORD,720,B738,140.0,2.4,3,6,5797.0,True
W2001456,2025-03-23,ORD,DFW,720,B789,307.6,1.9,3,6,10662.0,True
W2002638,2025-03-23,BOS,ORD,720,B737,132.3,25.9,3,6,6351.0,True
W2001473,2025-03-23,JFK,LHR,3020,A321,129.2,44.0,3,6,24997.0,True
W2000937,2025-03-23,JFK,MIA,1090,A321,129.3,-13.2,3,6,8533.0,True
W2000029,2025-03-23,JFK,LHR,3020,A321,135.1,14.6,3,6,26403.0,True
W2000166,2025-03-23,DFW,DEN,560,A321,137.9,-0.5,3,6,4847.0,True
W2002230,2025-03-23,LAX,SFO,300,B738,139.6,-31.9,3,6,2337.0,True
W2000562,2025-03-23,LAX,SFO,300,A320,122.1,28.7,3,6,2571.0,True
W2000549,2025-03-24,JFK,LAX,2145,A321,124.0,0.3,3,0,17683.0,True
W2000291,2025-03-24,DFW,DEN,560,B789,322.0,10.7,3,0,7680.0,True
W2000151,2025-03-24,ATL,MIA,595,B789,324.8,5.0,3,0,8450.0,True
W2000575,2025-03-24,BOS,ORD,720,A320,125.9,42.3,3,0,6314.0,True
W2000363,2025-03-24,JFK,LHR,3020,A320,129.4,22.1,3,0,23946.0,True
W2000352,2025-03-24,JFK,LHR,3020,B737,131.0,40.0,3,0,25107.0,True
W2000234,2025-03-24,ATL,MIA,595,B789,306.6,12.6,3,0,8448.0,True
W2000817,2025-03-24,JFK,MIA,1090,B737,114.8,36.6,3,0,8940.0,True
W2002768,2025-03-24,JFK,MIA,1090,A320,130.9,8.3,3,0,8514.0,True
W2000854,2025-03-24,JFK,MIA,1090,A321,144.8,38.9,3,0,10294.0,True
W2002792,2025-03-24,ORD,DFW,720,B789,342.9,13.4,3,0,10331.0,True
W2000659,2025-03-24,SFO,SEA,680,B738,130.5,26.9,3,0,5819.0,True
W2001242,2025-03-24,SEA,DEN,890,A320,121.7,-23.3,3,0,6472.0,True
W2002527,2025-03-24,SEA,DEN,890,B737,120.8,17.0,3,0,7150.0,True
W2001238,2025-03-24,ATL,MIA,595,B737,115.3,-24.8,3,0,4580.0,True
W2001932,2025-03-24,SEA,DEN,890,A321,126.7,9.7,3,0,7552.0,True
W2001205,2025-03-24,JFK,MIA,1090,A321,133.9,22.2,3,0,9654.0,True
W2002610,2025-03-24,DFW,DEN,560,B737,114.3,30.1,3,0,4512.0,True
W2002173,2025-03-24,ORD,DFW,720,B789,305.5,8.5,3,0,10149.0,True
W2002184,2025-03-24,BOS,ORD,720,B789,337.4,40.9,3,0,11151.0,True
W2001156,2025-03-24,ATL,MIA,595,B737,115.8,-8.1,3,0,4440.0,True
W2001311,2025-03-24,ATL,MIA,595,B789,305.2,19.0,3,0,8524.0,True
W2001605,2025-03-24,SEA,DEN,890,A321,128.2,14.3,3,0,7386.0,True
W2001557,2025-03-24,LAX,SFO,300,B789,309.0,14.2,3,0,4013.0,True
W2002208,2025-03-24,BOS,ORD,720,B738,130.8,-0.1,3,0,5815.0,True
W2002507,2025-03-24,LAX,SFO,300,A321,132.7,19.1,3,0,2761.0,True
W2001902,2025-03-24,JFK,LAX,2145,A320,123.7,20.9,3,0,16908.0,True
W2001895,2025-03-24,JFK,LAX,2145,B737,125.0,20.4,3,0,19155.0,True
W2002210,2025-03-24,BOS,ORD,720,B789,323.5,22.4,3,0,10755.0,True
W2001798,2025-03-24,ORD,DFW,720,B738,135.1,-7.2,3,0,5342.0,True
W2002086,2025-03-24,JFK,MIA,1090,A320,115.5,14.6,3,0,8341.0,True
W2001889,2025-03-24,ORD,DFW,720,A321,133.0,21.4,3,0,6178.0,True
W2002372,2025-03-24,JFK,MIA,1090,B738,130.4,-18.2,3,0,8408.0,True
W2001421,2025-03-24,ATL,MIA,595,B737,115.2,-10.0,3,0,4542.0,True
W2001391,2025-03-25,BOS,ORD,720,A320,127.0,25.9,3,1,5643.0,True
W2001667,2025-03-25,SFO,SEA,680,B789,316.5,21.1,3,1,10113.0,True
W2001474,2025-03-25,ATL,MIA,595,A321,124.8,32.5,3,1,5391.0,True
W2000269,2025-03-25,SFO,SEA,680,B737,115.6,9.2,3,1,5438.0,True
W2001305,2025-03-25,ORD,DFW,720,A320,122.8,19.6,3,1,5416.0,True
W2002525,2025-03-25,JFK,LHR,3020,A320,128.0,40.7,3,1,24761.0,True
W2000530,2025-03-25,JFK,LHR,3020,A321,129.4,41.5,3,1,27530.0,True
W2000264,2025-03-25,LAX,SFO,300,A320,129.0,18.1,3,1,2473.0,True
W2002346,2025-03-25,DFW,DEN,560,B738,121.8,12.1,3,1,4286.0,True
W2000913,2025-03-25,DFW,DEN,560,B737,119.9,14.4,3,1,4309.0,True
W2000642,2025-03-25,SFO,SEA,680,A321,131.1,27.2,3,1,5805.0,True
W2001315,2025-03-25,JFK,LAX,2145,A320,118.8,-2.6,3,1,16159.0,True
W2001531,2025-03-25,BOS,ORD,720,A320,128.6,-22.7,3,1,5022.0,True
W2002137,2025-03-25,JFK,MIA,1090,A320,131.5,4.8,3,1,7806.0,True
W2001332,2025-03-25,JFK,MIA,1090,B737,125.9,-12.8,3,1,8256.0,True
W2000261,2025-03-25,ORD,DFW,720,A321,142.6,29.6,3,1,6414.0,True
W2002327,2025-03-25,DFW,DEN,560,B737,115.1,-1.5,3,1,3868.0,True
W2002562,2025-03-25,SFO,SEA,680,A321,126.5,7.2,3,1,5365.0,True
W2001300,2025-03-25,SEA,DEN,890,A320,115.0,3.7,3,1,6412.0,True
W2002108,2025-03-25,ATL,MIA,595,B737,131.5,0.7,3,1,4457.0,True
W2000150,2025-03-25,JFK,LAX,2145,B738,121.4,-16.7,3,1,15622.0,True
W2001533,2025-03-25,ATL,MIA,595,A321,139.4,-12.2,3,1,4500.0,True
W2001548,2025-03-25,SEA,DEN,890,B738,125.9,-17.4,3,1,7386.0,True
W2002577,2025-03-25,SFO,SEA,680,B789,331.6,-1.4,3,1,9194.0,True
W2002857,2025-03-25,SEA,DEN,890,B789,316.4,11.8,3,1,12705.0,True
W2002315,2025-03-25,JFK,MIA,1090,B789,322.4,8.7,3,1,14724.0,True
W2001611,2025-03-25,ORD,DFW,720,B737,119.5,5.4,3,1,5299.0,True
W2002243,2025-03-25,DFW,DEN,560,B738,125.3,-4.8,3,1,4343.0,True
W2000371,2025-03-25,JFK,MIA,1090,B738,120.1,17.6,3,1,9416.0,True
W2000293,2025-03-25,SFO,SEA,680,A320,119.1,35.8,3,1,5945.0,True
W2002765,2025-03-25,LAX,SFO,300,A320,130.7,14.3,3,1,2456.0,True
W2002461,2025-03-25,ORD,DFW,720,A321,123.8,1.8,3,1,6069.0,True
W2001105,2025-03-25,BOS,ORD,720,A320,127.0,33.7,3,1,5759.0,True
W2001096,2025-03-25,SEA,DEN,890,A321,134.7,-6.1,3,1,7451.0,True
W2002219,2025-03-25,BOS,ORD,720,A320,124.7,28.8,3,1,5698.0,True
W2000998,2025-03-25,JFK,LAX,2145,B737,114.6,14.9,3,1,17658.0,True
W2002651,2025-03-25,DFW,DEN,560,B789,323.5,4.9,3,1,7727.0,True
W2002745,2025-03-25,ORD,DFW,720,A321,123.4,-24.8,3,1,5565.0,True
W2002239,2025-03-25,ATL,MIA,595,B737,132.1,10.5,3,1,4350.0,True
W2001854,2025-03-25,LAX,SFO,300,A321,122.3,-10.2,3,1,2402.0,True
W2001228,2025-03-25,SFO,SEA,680,B738,133.4,17.1,3,1,5339.0,True
W2001922,2025-03-26,JFK,LHR,3020,B738,130.7,20.2,3,2,23397.0,True
W2001777,2025-03-26,ORD,DFW,720,A321,134.3,12.7,3,2,6255.0,True
W2000551,2025-03-26,JFK,MIA,1090,B737,113.5,-2.5,3,2,8763.0,True
W2002016,2025-03-26,SEA,DEN,890,A320,115.9,-23.5,3,2,6507.0,True
W2002709,2025-03-26,JFK,LHR,3020,A320,119.8,9.2,3,2,23846.0,True
W2000330,2025-03-26,JFK,LAX,2145,B738,133.8,-15.7,3,2,16178.0,True
W2000628,2025-03-26,ATL,MIA,595,B738,127.3,-23.6,3,2,4591.0,True
W2000169,2025-03-26,SEA,DEN,890,A320,126.1,29.7,3,2,7028.0,True
W2000834,2025-03-26,JFK,MIA,1090,B737,122.8,-3.6,3,2,8107.0,True
W2002133,2025-03-26,JFK,LHR,3020,A320,119.1,17.5,3,2,23366.0,True
W2000876,2025-03-26,JFK,LHR,3020,B789,330.2,8.3,3,2,39882.0,True
W2002784,2025-03-26,DFW,DEN,560,B738,126.3,11.8,3,2,4382.0,True
W2001477,2025-03-26,LAX,SFO,300,B737,125.0,4.4,3,2,2287.0,True
W2001974,2025-03-26,JFK,LHR,3020,B737,114.0,35.7,3,2,25707.0,True
W2001258,2025-03-26,JFK,MIA,1090,A321,136.6,10.8,3,2,9276.0,True
W2000759,2025-03-26,SEA,DEN,890,B789,329.8,4.5,3,2,12798.0,True
W2001720,2025-03-26,SFO,SEA,680,A321,131.0,50.5,3,2,6365.0,True
W2001642,2025-03-26,JFK,LHR,3020,A321,141.3,33.2,3,2,25116.0,True
W2001209,2025-03-26,BOS,ORD,720,A320,123.8,1.0,3,2,5704.0,True
W2001999,2025-03-26,ATL,MIA,595,B738,134.8,11.2,3,2,4911.0,True
W2000386,2025-03-26,SFO,SEA,680,B789,308.7,-18.2,3,2,9050.0,True
W2000822,2025-03-26,SEA,DEN,890,B789,327.6,-25.0,3,2,11938.0,True
W2002607,2025-03-26,DFW,DEN,560,B789,315.1,25.8,3,2,8156.0,True
W2001144,2025-03-26,SFO,SEA,680,A321,143.3,34.8,3,2,5955.0,True
W2001142,2025-03-26,SFO,SEA,680,A321,135.2,4.3,3,2,5451.0,True
W2002191,2025-03-26,ORD,DFW,720,B789,343.9,9.1,3,2,10284.0,True
W2000550,2025-03-27,ATL,MIA,595,B789,311.2,18.9,3,3,8206.0,True
W2000561,2025-03-27,LAX,SFO,300,A321,128.3,22.4,3,3,2804.0,True
W2002908,2025-03-27,JFK,MIA,1090,A320,128.9,1.5,3,3,8153.0,True
W2002848,2025-03-27,SEA,DEN,890,A320,123.9,31.8,3,3,7332.0,True
W2002028,2025-03-27,SFO,SEA,680,B789,342.8,26.1,3,3,9650.0,True
W2002466,2025-03-27,BOS,ORD,720,B789,308.1,6.8,3,3,10342.0,True
W2002449,2025-03-27,SFO,SEA,680,B738,127.5,11.1,3,3,5412.0,True
W2000520,2025-03-27,SEA,DEN,890,A321,123.6,5.4,3,3,7423.0,True
W2000507,2025-03-27,SEA,DEN,890,B789,308.9,-1.1,3,3,12898.0,True
W2001763,2025-03-27,ORD,DFW,720,B738,123.2,20.1,3,3,5946.0,True
W2001901,2025-03-27,ATL,MIA,595,A320,125.2,-16.7,3,3,4440.0,True
W2000487,2025-03-27,SEA,DEN,890,A320,121.6,28.7,3,3,6964.0,True
W2002918,2025-03-27,JFK,LAX,2145,B737,124.3,9.6,3,3,16484.0,True
W2001685,2025-03-27,SFO,SEA,680,A320,122.4,4.0,3,3,5189.0,True
W2002900,2025-03-27,BOS,ORD,720,B737,121.0,16.8,3,3,6111.0,True
W2000285,2025-03-27,SEA,DEN,890,B738,126.8,5.8,3,3,7217.0,True
W2001419,2025-03-27,DFW,DEN,560,B738,139.8,37.4,3,3,5090.0,True
W2002043,2025-03-27,ORD,DFW,720,A320,123.0,2.0,3,3,5409.0,True
W2000956,2025-03-27,BOS,ORD,720,B789,327.0,10.9,3,3,9601.0,True
W2002289,2025-03-27,JFK,MIA,1090,B738,134.9,6.0,3,3,8974.0,True
W2002988,2025-03-27,BOS,ORD,720,A321,128.0,-39.3,3,3,4967.0,True
W2002294,2025-03-27,LAX,SFO,300,B738,120.1,-9.0,3,3,2320.0,True
W2002781,2025-03-27,BOS,ORD,720,B738,127.9,2.8,3,3,5468.0,True
W2002616,2025-03-27,ATL,MIA,595,A320,123.2,19.4,3,3,4856.0,True
W2000761,2025-03-27,SEA,DEN,890,A321,129.1,19.5,3,3,7459.0,True
W2002613,2025-03-27,LAX,SFO,300,B789,338.0,-5.7,3,3,4093.0,True
W2002597,2025-03-27,SEA,DEN,890,B789,304.8,0.8,3,3,11507.0,True
W2000701,2025-03-27,SEA,DEN,890,B789,328.6,-1.0,3,3,12080.0,True
W2002581,2025-03-27,ATL,MIA,595,B789,341.5,27.8,3,3,8372.0,True
W2002099,2025-03-27,SEA,DEN,890,B789,337.8,-4.5,3,3,11679.0,True
W2001392,2025-03-27,DFW,DEN,560,A321,124.9,52.8,3,3,5512.0,True
W2001878,2025-03-27,JFK,LAX,2145,A321,126.4,-5.4,3,3,17051.0,True
W2001434,2025-03-27,SEA,DEN,890,A320,120.7,10.2,3,3,6873.0,True
W2000583,2025-03-27,DFW,DEN,560,B738,140.7,6.9,3,3,4663.0,True
W2000190,2025-03-27,LAX,SFO,300,B737,128.1,-3.7,3,3,2188.0,True
W2002069,2025-03-27,SFO,SEA,680,B789,331.6,15.5,3,3,9934.0,True
W2001860,2025-03-27,DFW,DEN,560,B789,324.9,-12.2,3,3,8082.0,True
W2002165,2025-03-28,SFO,SEA,680,B789,328.7,-1.1,3,4,9266.0,True
W2002977,2025-03-28,JFK,LAX,2145,B789,311.0,10.1,3,4,30365.0,True
W2001735,2025-03-28,JFK,LHR,3020,B737,129.2,25.6,3,4,22713.0,True
W2002167,2025-03-28,DFW,DEN,560,B737,127.9,51.1,3,4,5173.0,True
W2000394,2025-03-28,BOS,ORD,720,B789,305.4,31.2,3,4,10112.0,True
W2002887,2025-03-28,JFK,LAX,2145,A320,116.0,20.4,3,4,17184.0,True
W2001190,2025-03-28,ATL,MIA,595,B789,311.5,10.6,3,4,8369.0,True
W2002983,2025-03-28,BOS,ORD,720,B737,125.6,13.4,3,4,5249.0,True
W2000061,2025-03-28,DFW,DEN,560,B789,305.5,-4.3,3,4,7623.0,True
W2002679,2025-03-28,DFW,DEN,560,B737,118.6,29.5,3,4,4692.0,True
W2002681,2025-03-28,JFK,MIA,1090,B737,113.2,-28.3,3,4,7567.0,True
